,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Sales
17682,537772,22193,RED DINER WALL CLOCK,1,12/8/2010 12:35,8.5,18043.0,United Kingdom,8.5
18072,537794,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/8/2010 13:01,3.75,16713.0,United Kingdom,3.75
18073,537794,22727,ALARM CLOCK BAKELIKE RED ,1,12/8/2010 13:01,3.75,16713.0,United Kingdom,3.75
18074,537794,22728,ALARM CLOCK BAKELIKE PINK,1,12/8/2010 13:01,3.75,16713.0,United Kingdom,3.75
18075,537794,22726,ALARM CLOCK BAKELIKE GREEN,3,12/8/2010 13:01,3.75,16713.0,United Kingdom,11.25
18467,537823,84659A,WHITE TRAVEL ALARM CLOCK,1,12/8/2010 14:25,2.51,,United Kingdom,2.51
18925,537823,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,12/8/2010 14:25,7.62,,United Kingdom,7.62
18926,537823,22726,ALARM CLOCK BAKELIKE GREEN,1,12/8/2010 14:25,7.62,,United Kingdom,7.62
18927,537823,22727,ALARM CLOCK BAKELIKE RED ,2,12/8/2010 14:25,7.62,,United Kingdom,15.24
19278,537852,22730,ALARM CLOCK BAKELIKE IVORY,8,12/8/2010 15:56,3.75,17340.0,United Kingdom,30.0
19279,537852,22727,ALARM CLOCK BAKELIKE RED ,8,12/8/2010 15:56,3.75,17340.0,United Kingdom,30.0
19280,537852,22726,ALARM CLOCK BAKELIKE GREEN,8,12/8/2010 15:56,3.75,17340.0,United Kingdom,30.0
19366,537855,84706D,CHERRY BLOSSOM TABLE CLOCK ,2,12/8/2010 15:59,8.95,15996.0,United Kingdom,17.9
19420,537859,22192,BLUE DINER WALL CLOCK,1,12/8/2010 16:11,8.5,14030.0,United Kingdom,8.5
19656,537881,22730,ALARM CLOCK BAKELIKE IVORY,16,12/9/2010 9:23,3.75,15513.0,United Kingdom,60.0
19657,537881,22727,ALARM CLOCK BAKELIKE RED ,16,12/9/2010 9:23,3.75,15513.0,United Kingdom,60.0
19780,537889,22726,ALARM CLOCK BAKELIKE GREEN,8,12/9/2010 10:04,3.75,13319.0,United Kingdom,30.0
19812,537894,22730,ALARM CLOCK BAKELIKE IVORY,12,12/9/2010 10:16,3.75,12621.0,Germany,45.0
19813,537894,22727,ALARM CLOCK BAKELIKE RED ,12,12/9/2010 10:16,3.75,12621.0,Germany,45.0
19814,537894,22725,ALARM CLOCK BAKELIKE CHOCOLATE,12,12/9/2010 10:16,3.75,12621.0,Germany,45.0
20024,538003,22727,ALARM CLOCK BAKELIKE RED ,12,12/9/2010 12:05,3.75,12429.0,Denmark,45.0
20025,538003,22728,ALARM CLOCK BAKELIKE PINK,12,12/9/2010 12:05,3.75,12429.0,Denmark,45.0
20026,538003,22729,ALARM CLOCK BAKELIKE ORANGE,12,12/9/2010 12:05,3.75,12429.0,Denmark,45.0
20027,538003,22726,ALARM CLOCK BAKELIKE GREEN,12,12/9/2010 12:05,3.75,12429.0,Denmark,45.0
20028,538003,22730,ALARM CLOCK BAKELIKE IVORY,20,12/9/2010 12:05,3.75,12429.0,Denmark,75.0
20169,538012,22193,RED DINER WALL CLOCK,1,12/9/2010 12:32,8.5,14527.0,United Kingdom,8.5
20243,538032,22727,ALARM CLOCK BAKELIKE RED ,4,12/9/2010 12:59,3.75,14479.0,United Kingdom,15.0
20244,538032,22726,ALARM CLOCK BAKELIKE GREEN,4,12/9/2010 12:59,3.75,14479.0,United Kingdom,15.0
20256,538035,22728,ALARM CLOCK BAKELIKE PINK,2,12/9/2010 13:03,3.75,16065.0,United Kingdom,7.5
20499,538057,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,12/9/2010 13:38,3.75,13102.0,United Kingdom,30.0
20500,538057,22726,ALARM CLOCK BAKELIKE GREEN,8,12/9/2010 13:38,3.75,13102.0,United Kingdom,30.0
20580,538067,22726,ALARM CLOCK BAKELIKE GREEN,1,12/9/2010 13:59,3.75,15288.0,United Kingdom,3.75
21094,538071,22726,ALARM CLOCK BAKELIKE GREEN,1,12/9/2010 14:09,7.62,,United Kingdom,7.62
21095,538071,22727,ALARM CLOCK BAKELIKE RED ,3,12/9/2010 14:09,7.62,,United Kingdom,22.86
21096,538071,22730,ALARM CLOCK BAKELIKE IVORY,2,12/9/2010 14:09,7.62,,United Kingdom,15.24
21445,538079,22726,ALARM CLOCK BAKELIKE GREEN,8,12/9/2010 14:27,3.75,17671.0,United Kingdom,30.0
21446,538079,22730,ALARM CLOCK BAKELIKE IVORY,4,12/9/2010 14:27,3.75,17671.0,United Kingdom,15.0
21447,538079,22729,ALARM CLOCK BAKELIKE ORANGE,8,12/9/2010 14:27,3.75,17671.0,United Kingdom,30.0
21448,538079,22728,ALARM CLOCK BAKELIKE PINK,4,12/9/2010 14:27,3.75,17671.0,United Kingdom,15.0
21455,538079,22727,ALARM CLOCK BAKELIKE RED ,8,12/9/2010 14:27,3.75,17671.0,United Kingdom,30.0
21587,538095,22726,ALARM CLOCK BAKELIKE GREEN,2,12/9/2010 14:55,3.75,17097.0,Spain,7.5
21664,538106,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/9/2010 15:20,3.75,17950.0,United Kingdom,3.75
22006,538149,22192,BLUE DINER WALL CLOCK,1,12/9/2010 16:27,16.98,,United Kingdom,16.98
22179,538153,84660b,BLACK STITCHED WALL CLOCK,1,12/9/2010 16:31,7.62,,United Kingdom,7.62
22180,538153,84660c,PINK STITCHED WALL CLOCK,1,12/9/2010 16:31,7.62,,United Kingdom,7.62
22349,538166,22192,BLUE DINER WALL CLOCK,1,12/9/2010 18:09,8.5,17965.0,United Kingdom,8.5
22350,538166,22191,IVORY DINER WALL CLOCK,1,12/9/2010 18:09,8.5,17965.0,United Kingdom,8.5
22351,538166,22194,BLACK DINER WALL CLOCK,1,12/9/2010 18:09,8.5,17965.0,United Kingdom,8.5
22352,538166,22193,RED DINER WALL CLOCK,2,12/9/2010 18:09,8.5,17965.0,United Kingdom,17.0
22453,538170,22726,ALARM CLOCK BAKELIKE GREEN,1,12/9/2010 19:32,3.75,13969.0,United Kingdom,3.75
22454,538170,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/9/2010 19:32,3.75,13969.0,United Kingdom,3.75
22560,538174,22728,ALARM CLOCK BAKELIKE PINK,24,12/10/2010 9:35,3.75,12471.0,Germany,90.0
22584,538176,22726,ALARM CLOCK BAKELIKE GREEN,24,12/10/2010 9:48,3.75,17675.0,United Kingdom,90.0
22586,538176,22728,ALARM CLOCK BAKELIKE PINK,16,12/10/2010 9:48,3.75,17675.0,United Kingdom,60.0
22790,538177,22194,BLACK DINER WALL CLOCK,1,12/10/2010 9:51,16.98,,United Kingdom,16.98
22937,538177,22727,ALARM CLOCK BAKELIKE RED ,2,12/10/2010 9:51,7.62,,United Kingdom,15.24
22938,538177,22728,ALARM CLOCK BAKELIKE PINK,2,12/10/2010 9:51,7.62,,United Kingdom,15.24
22939,538177,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/10/2010 9:51,7.62,,United Kingdom,7.62
22940,538177,22730,ALARM CLOCK BAKELIKE IVORY,1,12/10/2010 9:51,7.62,,United Kingdom,7.62
23053,538177,84659A,WHITE TRAVEL ALARM CLOCK,2,12/10/2010 9:51,2.51,,United Kingdom,5.02
23054,538177,84663A,GRASS HOPPER WOODEN WALL CLOCK ,1,12/10/2010 9:51,5.91,,United Kingdom,5.91
23290,538197,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,12/10/2010 10:56,3.75,14419.0,United Kingdom,3.75
23291,538197,22728,ALARM CLOCK BAKELIKE PINK,2,12/10/2010 10:56,3.75,14419.0,United Kingdom,7.5
23292,538197,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,12/10/2010 10:56,3.75,14419.0,United Kingdom,7.5
23302,538197,22727,ALARM CLOCK BAKELIKE RED ,2,12/10/2010 10:56,3.75,14419.0,United Kingdom,7.5
23507,538203,22726,ALARM CLOCK BAKELIKE GREEN,6,12/10/2010 11:21,3.75,13767.0,United Kingdom,22.5
23508,538203,22727,ALARM CLOCK BAKELIKE RED ,10,12/10/2010 11:21,3.75,13767.0,United Kingdom,37.5
23795,538248,81950V,FLOWER PURPLE CLOCK W/SUCKER,1,12/10/2010 12:14,0.85,18116.0,United Kingdom,0.85
23976,538307,22191,IVORY DINER WALL CLOCK,1,12/10/2010 13:27,8.5,14667.0,United Kingdom,8.5
23978,538307,22726,ALARM CLOCK BAKELIKE GREEN,1,12/10/2010 13:27,3.75,14667.0,United Kingdom,3.75
23979,538307,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/10/2010 13:27,3.75,14667.0,United Kingdom,3.75
24141,538327,22730,ALARM CLOCK BAKELIKE IVORY,3,12/10/2010 13:58,3.75,15514.0,United Kingdom,11.25
24142,538327,22729,ALARM CLOCK BAKELIKE ORANGE,5,12/10/2010 13:58,3.75,15514.0,United Kingdom,18.75
24143,538327,22728,ALARM CLOCK BAKELIKE PINK,4,12/10/2010 13:58,3.75,15514.0,United Kingdom,15.0
24144,538327,22727,ALARM CLOCK BAKELIKE RED ,6,12/10/2010 13:58,3.75,15514.0,United Kingdom,22.5
24145,538327,22726,ALARM CLOCK BAKELIKE GREEN,7,12/10/2010 13:58,3.75,15514.0,United Kingdom,26.25
24146,538327,22725,ALARM CLOCK BAKELIKE CHOCOLATE,6,12/10/2010 13:58,3.75,15514.0,United Kingdom,22.5
24674,538349,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,12/10/2010 14:59,7.62,,United Kingdom,7.62
24675,538349,22726,ALARM CLOCK BAKELIKE GREEN,2,12/10/2010 14:59,7.62,,United Kingdom,15.24
24676,538349,22727,ALARM CLOCK BAKELIKE RED ,6,12/10/2010 14:59,7.62,,United Kingdom,45.72
24677,538349,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/10/2010 14:59,7.62,,United Kingdom,7.62
24678,538349,22730,ALARM CLOCK BAKELIKE IVORY,3,12/10/2010 14:59,7.62,,United Kingdom,22.86
25036,538351,22727,ALARM CLOCK BAKELIKE RED ,6,12/10/2010 15:17,8.47,,United Kingdom,50.82000000000001
25037,538351,22728,ALARM CLOCK BAKELIKE PINK,4,12/10/2010 15:17,8.47,,United Kingdom,33.88
25038,538351,22729,ALARM CLOCK BAKELIKE ORANGE,5,12/10/2010 15:17,8.47,,United Kingdom,42.35
25039,538351,22730,ALARM CLOCK BAKELIKE IVORY,1,12/10/2010 15:17,8.47,,United Kingdom,8.47
25217,538361,22193,RED DINER WALL CLOCK,1,12/10/2010 16:36,8.5,17757.0,United Kingdom,8.5
25406,538368,22727,ALARM CLOCK BAKELIKE RED ,1,12/12/2010 10:57,3.75,15503.0,United Kingdom,3.75
25413,538368,22726,ALARM CLOCK BAKELIKE GREEN,1,12/12/2010 10:57,3.75,15503.0,United Kingdom,3.75
25517,538371,22726,ALARM CLOCK BAKELIKE GREEN,10,12/12/2010 11:07,3.75,15570.0,United Kingdom,37.5
25736,538382,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/12/2010 11:37,3.75,17218.0,United Kingdom,3.75
25737,538382,22727,ALARM CLOCK BAKELIKE RED ,3,12/12/2010 11:37,3.75,17218.0,United Kingdom,11.25
25738,538382,22726,ALARM CLOCK BAKELIKE GREEN,4,12/12/2010 11:37,3.75,17218.0,United Kingdom,15.0
25739,538382,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,12/12/2010 11:37,3.75,17218.0,United Kingdom,3.75
25822,538409,22727,ALARM CLOCK BAKELIKE RED ,1,12/12/2010 11:49,3.75,17236.0,United Kingdom,3.75
25823,538409,22729,ALARM CLOCK BAKELIKE ORANGE,2,12/12/2010 11:49,3.75,17236.0,United Kingdom,7.5
25824,538409,22726,ALARM CLOCK BAKELIKE GREEN,4,12/12/2010 11:49,3.75,17236.0,United Kingdom,15.0
25937,538421,22726,ALARM CLOCK BAKELIKE GREEN,1,12/12/2010 12:08,3.75,17917.0,United Kingdom,3.75
25938,538421,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/12/2010 12:08,3.75,17917.0,United Kingdom,3.75
25939,538421,22726,ALARM CLOCK BAKELIKE GREEN,1,12/12/2010 12:08,3.75,17917.0,United Kingdom,3.75
26022,538449,22727,ALARM CLOCK BAKELIKE RED ,1,12/12/2010 12:24,3.75,17085.0,United Kingdom,3.75
26023,538449,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,12/12/2010 12:24,3.75,17085.0,United Kingdom,3.75
26024,538449,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/12/2010 12:24,3.75,17085.0,United Kingdom,3.75
26107,538497,22730,ALARM CLOCK BAKELIKE IVORY,1,12/12/2010 12:44,3.75,14684.0,United Kingdom,3.75
26425,538511,84660B,BLACK STITCHED WALL CLOCK,20,12/12/2010 13:56,1.25,13959.0,United Kingdom,25.0
26651,538518,22728,ALARM CLOCK BAKELIKE PINK,1,12/12/2010 16:14,3.75,14505.0,United Kingdom,3.75
26652,538518,22726,ALARM CLOCK BAKELIKE GREEN,1,12/12/2010 16:14,3.75,14505.0,United Kingdom,3.75
26653,538518,22727,ALARM CLOCK BAKELIKE RED ,1,12/12/2010 16:14,3.75,14505.0,United Kingdom,3.75
27092,538524,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,12/13/2010 9:35,7.62,,United Kingdom,7.62
27093,538524,22726,ALARM CLOCK BAKELIKE GREEN,3,12/13/2010 9:35,7.62,,United Kingdom,22.86
27201,538524,84659A,WHITE TRAVEL ALARM CLOCK,1,12/13/2010 9:35,2.51,,United Kingdom,2.51
27765,538566,22726,ALARM CLOCK BAKELIKE GREEN,1,12/13/2010 11:21,7.62,,United Kingdom,7.62
27766,538566,22728,ALARM CLOCK BAKELIKE PINK,1,12/13/2010 11:21,7.62,,United Kingdom,7.62
27859,538566,84659A,WHITE TRAVEL ALARM CLOCK,1,12/13/2010 11:21,2.51,,United Kingdom,2.51
28359,538635,22191,IVORY DINER WALL CLOCK,1,12/13/2010 13:32,8.5,17303.0,United Kingdom,8.5
28426,538637,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/13/2010 13:52,3.75,17611.0,United Kingdom,3.75
28427,538637,22730,ALARM CLOCK BAKELIKE IVORY,1,12/13/2010 13:52,3.75,17611.0,United Kingdom,3.75
28684,538652,22728,ALARM CLOCK BAKELIKE PINK,1,12/13/2010 15:12,3.75,17890.0,United Kingdom,3.75
28685,538652,22730,ALARM CLOCK BAKELIKE IVORY,1,12/13/2010 15:12,3.75,17890.0,United Kingdom,3.75
28686,538652,22727,ALARM CLOCK BAKELIKE RED ,2,12/13/2010 15:12,3.75,17890.0,United Kingdom,7.5
28837,538660,22192,BLUE DINER WALL CLOCK,2,12/13/2010 15:37,8.5,15808.0,United Kingdom,17.0
28838,538660,22191,IVORY DINER WALL CLOCK,1,12/13/2010 15:37,8.5,15808.0,United Kingdom,8.5
28839,538660,22727,ALARM CLOCK BAKELIKE RED ,8,12/13/2010 15:37,3.75,15808.0,United Kingdom,30.0
28840,538660,22726,ALARM CLOCK BAKELIKE GREEN,8,12/13/2010 15:37,3.75,15808.0,United Kingdom,30.0
28841,538660,22728,ALARM CLOCK BAKELIKE PINK,6,12/13/2010 15:37,3.75,15808.0,United Kingdom,22.5
28842,538660,22729,ALARM CLOCK BAKELIKE ORANGE,6,12/13/2010 15:37,3.75,15808.0,United Kingdom,22.5
28912,538664,84660B,BLACK STITCHED WALL CLOCK,20,12/13/2010 15:46,1.25,14733.0,United Kingdom,25.0
28920,538664,22193,RED DINER WALL CLOCK,12,12/13/2010 15:46,7.65,14733.0,United Kingdom,91.80000000000001
29290,538744,22730,ALARM CLOCK BAKELIKE IVORY,1,12/14/2010 11:26,3.75,15356.0,United Kingdom,3.75
29291,538744,22727,ALARM CLOCK BAKELIKE RED ,1,12/14/2010 11:26,3.75,15356.0,United Kingdom,3.75
29292,538744,22726,ALARM CLOCK BAKELIKE GREEN,2,12/14/2010 11:26,3.75,15356.0,United Kingdom,7.5
29606,538809,22729,ALARM CLOCK BAKELIKE ORANGE,8,12/14/2010 12:17,3.75,15514.0,United Kingdom,30.0
29607,538809,22727,ALARM CLOCK BAKELIKE RED ,8,12/14/2010 12:17,3.75,15514.0,United Kingdom,30.0
29608,538809,22726,ALARM CLOCK BAKELIKE GREEN,8,12/14/2010 12:17,3.75,15514.0,United Kingdom,30.0
29632,538810,22726,ALARM CLOCK BAKELIKE GREEN,1,12/14/2010 12:18,3.75,14871.0,United Kingdom,3.75
29815,538827,84660A,WHITE STITCHED WALL CLOCK,60,12/14/2010 12:59,1.25,14298.0,United Kingdom,75.0
29902,538827,84660C,PINK STITCHED WALL CLOCK,40,12/14/2010 12:59,1.25,14298.0,United Kingdom,50.0
29903,538827,84660B,BLACK STITCHED WALL CLOCK,40,12/14/2010 12:59,1.25,14298.0,United Kingdom,50.0
30040,538843,22727,ALARM CLOCK BAKELIKE RED ,5,12/14/2010 13:18,3.75,16033.0,United Kingdom,18.75
30041,538843,22728,ALARM CLOCK BAKELIKE PINK,8,12/14/2010 13:18,3.75,16033.0,United Kingdom,30.0
30042,538843,22192,BLUE DINER WALL CLOCK,1,12/14/2010 13:18,8.5,16033.0,United Kingdom,8.5
30043,538843,22728,ALARM CLOCK BAKELIKE PINK,2,12/14/2010 13:18,3.75,16033.0,United Kingdom,7.5
30174,538850,22727,ALARM CLOCK BAKELIKE RED ,4,12/14/2010 13:31,3.75,16499.0,United Kingdom,15.0
30175,538850,22726,ALARM CLOCK BAKELIKE GREEN,4,12/14/2010 13:31,3.75,16499.0,United Kingdom,15.0
30287,538854,22192,BLUE DINER WALL CLOCK,2,12/14/2010 13:44,8.5,13102.0,United Kingdom,17.0
30288,538854,22191,IVORY DINER WALL CLOCK,2,12/14/2010 13:44,8.5,13102.0,United Kingdom,17.0
30378,538862,22728,ALARM CLOCK BAKELIKE PINK,3,12/14/2010 14:11,3.75,16710.0,United Kingdom,11.25
30544,538872,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,12/14/2010 15:13,3.75,13097.0,United Kingdom,15.0
30545,538872,22726,ALARM CLOCK BAKELIKE GREEN,8,12/14/2010 15:13,3.75,13097.0,United Kingdom,30.0
30546,538872,22727,ALARM CLOCK BAKELIKE RED ,8,12/14/2010 15:13,3.75,13097.0,United Kingdom,30.0
30547,538872,22728,ALARM CLOCK BAKELIKE PINK,8,12/14/2010 15:13,3.75,13097.0,United Kingdom,30.0
30548,538872,22729,ALARM CLOCK BAKELIKE ORANGE,8,12/14/2010 15:13,3.75,13097.0,United Kingdom,30.0
30549,538872,22730,ALARM CLOCK BAKELIKE IVORY,4,12/14/2010 15:13,3.75,13097.0,United Kingdom,15.0
30683,538877,22725,ALARM CLOCK BAKELIKE CHOCOLATE,5,12/14/2010 15:29,8.47,,United Kingdom,42.35
30684,538877,22726,ALARM CLOCK BAKELIKE GREEN,8,12/14/2010 15:29,8.47,,United Kingdom,67.76
30685,538877,22727,ALARM CLOCK BAKELIKE RED ,8,12/14/2010 15:29,8.47,,United Kingdom,67.76
30686,538877,22728,ALARM CLOCK BAKELIKE PINK,3,12/14/2010 15:29,8.47,,United Kingdom,25.410000000000004
30687,538877,22730,ALARM CLOCK BAKELIKE IVORY,1,12/14/2010 15:29,8.47,,United Kingdom,8.47
30724,538878,22727,ALARM CLOCK BAKELIKE RED ,8,12/14/2010 15:43,3.75,13767.0,United Kingdom,30.0
30725,538878,22726,ALARM CLOCK BAKELIKE GREEN,8,12/14/2010 15:43,3.75,13767.0,United Kingdom,30.0
30726,538878,22729,ALARM CLOCK BAKELIKE ORANGE,8,12/14/2010 15:43,3.75,13767.0,United Kingdom,30.0
30727,538878,22730,ALARM CLOCK BAKELIKE IVORY,8,12/14/2010 15:43,3.75,13767.0,United Kingdom,30.0
30728,538878,22728,ALARM CLOCK BAKELIKE PINK,8,12/14/2010 15:43,3.75,13767.0,United Kingdom,30.0
31107,538895,84660C,PINK STITCHED WALL CLOCK,20,12/15/2010 9:07,1.25,14401.0,United Kingdom,25.0
31108,538895,84660A,WHITE STITCHED WALL CLOCK,20,12/15/2010 9:07,1.25,14401.0,United Kingdom,25.0
31109,538895,84660B,BLACK STITCHED WALL CLOCK,20,12/15/2010 9:07,1.25,14401.0,United Kingdom,25.0
31147,538900,22192,BLUE DINER WALL CLOCK,2,12/15/2010 9:51,8.5,13078.0,United Kingdom,17.0
31148,538900,22193,RED DINER WALL CLOCK,2,12/15/2010 9:51,8.5,13078.0,United Kingdom,17.0
31335,538935,22191,IVORY DINER WALL CLOCK,1,12/15/2010 11:08,8.5,18168.0,United Kingdom,8.5
31641,539002,22193,RED DINER WALL CLOCK,1,12/15/2010 12:30,8.5,14527.0,United Kingdom,8.5
31844,539016,22728,ALARM CLOCK BAKELIKE PINK,8,12/15/2010 13:49,3.75,13418.0,United Kingdom,30.0
31845,539016,22729,ALARM CLOCK BAKELIKE ORANGE,4,12/15/2010 13:49,3.75,13418.0,United Kingdom,15.0
31846,539016,22726,ALARM CLOCK BAKELIKE GREEN,8,12/15/2010 13:49,3.75,13418.0,United Kingdom,30.0
32178,539044,22191,IVORY DINER WALL CLOCK,1,12/15/2010 15:47,8.5,15727.0,United Kingdom,8.5
32208,539046,22727,ALARM CLOCK BAKELIKE RED ,1,12/15/2010 15:50,3.75,17980.0,United Kingdom,3.75
32410,539074,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/15/2010 17:15,3.75,,United Kingdom,3.75
32517,539086,22727,ALARM CLOCK BAKELIKE RED ,8,12/16/2010 9:35,3.75,17001.0,United Kingdom,30.0
32518,539086,22726,ALARM CLOCK BAKELIKE GREEN,4,12/16/2010 9:35,3.75,17001.0,United Kingdom,15.0
32573,539089,22730,ALARM CLOCK BAKELIKE IVORY,4,12/16/2010 9:46,3.75,15246.0,United Kingdom,15.0
32617,539098,84660B,BLACK STITCHED WALL CLOCK,20,12/16/2010 10:28,1.25,14841.0,United Kingdom,25.0
32618,539098,84660C,PINK STITCHED WALL CLOCK,20,12/16/2010 10:28,1.25,14841.0,United Kingdom,25.0
32691,539103,22192,BLUE DINER WALL CLOCK,4,12/16/2010 10:38,8.5,16985.0,United Kingdom,34.0
32816,539181,22728,ALARM CLOCK BAKELIKE PINK,1,12/16/2010 11:51,3.75,12748.0,United Kingdom,3.75
32817,539181,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,12/16/2010 11:51,3.75,12748.0,United Kingdom,3.75
32818,539181,22727,ALARM CLOCK BAKELIKE RED ,1,12/16/2010 11:51,3.75,12748.0,United Kingdom,3.75
33012,539215,22727,ALARM CLOCK BAKELIKE RED ,1,12/16/2010 12:42,3.75,15574.0,United Kingdom,3.75
33283,539245,22728,ALARM CLOCK BAKELIKE PINK,1,12/16/2010 13:25,3.75,,United Kingdom,3.75
33675,539283,22726,ALARM CLOCK BAKELIKE GREEN,4,12/16/2010 15:47,3.75,14092.0,United Kingdom,15.0
33676,539283,22727,ALARM CLOCK BAKELIKE RED ,4,12/16/2010 15:47,3.75,14092.0,United Kingdom,15.0
33730,539293,22726,ALARM CLOCK BAKELIKE GREEN,4,12/16/2010 16:42,3.75,18223.0,United Kingdom,15.0
33809,539295,22728,ALARM CLOCK BAKELIKE PINK,16,12/16/2010 16:54,3.75,13767.0,United Kingdom,60.0
33931,539307,84660C,PINK STITCHED WALL CLOCK,60,12/16/2010 17:43,1.25,13694.0,United Kingdom,75.0
34358,539337,22193,RED DINER WALL CLOCK,4,12/17/2010 10:46,8.5,,EIRE,34.0
34495,539395,22728,ALARM CLOCK BAKELIKE PINK,12,12/17/2010 11:52,3.75,12471.0,Germany,45.0
34677,539419,22728,ALARM CLOCK BAKELIKE PINK,4,12/17/2010 14:10,3.75,12431.0,Australia,15.0
34741,539423,85163A,WHITE BAROQUE WALL CLOCK ,1,12/17/2010 14:24,12.75,15811.0,United Kingdom,12.75
34742,539423,85163B,BLACK BAROQUE WALL CLOCK ,1,12/17/2010 14:24,12.75,15811.0,United Kingdom,12.75
34745,539434,84659A,WHITE TRAVEL ALARM CLOCK,2,12/17/2010 14:41,2.51,,United Kingdom,5.02
35099,539434,22726,ALARM CLOCK BAKELIKE GREEN,3,12/17/2010 14:41,7.62,,United Kingdom,22.86
35100,539434,22728,ALARM CLOCK BAKELIKE PINK,3,12/17/2010 14:41,7.62,,United Kingdom,22.86
35480,539436,22726,ALARM CLOCK BAKELIKE GREEN,1,12/17/2010 14:49,7.62,,United Kingdom,7.62
35481,539436,22727,ALARM CLOCK BAKELIKE RED ,2,12/17/2010 14:49,7.62,,United Kingdom,15.24
35482,539436,22728,ALARM CLOCK BAKELIKE PINK,1,12/17/2010 14:49,7.62,,United Kingdom,7.62
35483,539436,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/17/2010 14:49,7.62,,United Kingdom,7.62
35588,539436,84659A,WHITE TRAVEL ALARM CLOCK,1,12/17/2010 14:49,2.51,,United Kingdom,2.51
35957,539437,22726,ALARM CLOCK BAKELIKE GREEN,1,12/17/2010 14:54,7.62,,United Kingdom,7.62
35958,539437,22727,ALARM CLOCK BAKELIKE RED ,2,12/17/2010 14:54,7.62,,United Kingdom,15.24
35959,539437,22728,ALARM CLOCK BAKELIKE PINK,1,12/17/2010 14:54,7.62,,United Kingdom,7.62
35960,539437,22730,ALARM CLOCK BAKELIKE IVORY,1,12/17/2010 14:54,7.62,,United Kingdom,7.62
36089,539437,84659A,WHITE TRAVEL ALARM CLOCK,5,12/17/2010 14:54,2.51,,United Kingdom,12.549999999999999
36252,539446,84660C,PINK STITCHED WALL CLOCK,20,12/17/2010 15:58,1.25,12705.0,Germany,25.0
36256,539446,84660B,BLACK STITCHED WALL CLOCK,20,12/17/2010 15:58,1.25,12705.0,Germany,25.0
36257,539446,84660A,WHITE STITCHED WALL CLOCK,20,12/17/2010 15:58,1.25,12705.0,Germany,25.0
36322,539450,22727,ALARM CLOCK BAKELIKE RED ,2,12/17/2010 16:53,3.75,15570.0,United Kingdom,7.5
36323,539450,22726,ALARM CLOCK BAKELIKE GREEN,2,12/17/2010 16:53,3.75,15570.0,United Kingdom,7.5
36329,539450,22192,BLUE DINER WALL CLOCK,1,12/17/2010 16:53,8.5,15570.0,United Kingdom,8.5
36331,539450,22193,RED DINER WALL CLOCK,2,12/17/2010 16:53,8.5,15570.0,United Kingdom,17.0
36438,539451,85163B,BLACK BAROQUE WALL CLOCK ,1,12/17/2010 16:59,25.49,,United Kingdom,25.49
36737,539451,22726,ALARM CLOCK BAKELIKE GREEN,1,12/17/2010 16:59,7.62,,United Kingdom,7.62
36738,539451,22727,ALARM CLOCK BAKELIKE RED ,2,12/17/2010 16:59,7.62,,United Kingdom,15.24
36739,539451,22728,ALARM CLOCK BAKELIKE PINK,3,12/17/2010 16:59,7.62,,United Kingdom,22.86
36740,539451,22729,ALARM CLOCK BAKELIKE ORANGE,1,12/17/2010 16:59,7.62,,United Kingdom,7.62
36891,539453,22725,ALARM CLOCK BAKELIKE CHOCOLATE,2,12/17/2010 17:08,7.62,,United Kingdom,15.24
36892,539453,22726,ALARM CLOCK BAKELIKE GREEN,1,12/17/2010 17:08,7.62,,United Kingdom,7.62
36893,539453,22727,ALARM CLOCK BAKELIKE RED ,1,12/17/2010 17:08,7.62,,United Kingdom,7.62
37000,539453,84659A,WHITE TRAVEL ALARM CLOCK,3,12/17/2010 17:08,2.51,,United Kingdom,7.529999999999999
37419,539464,22728,ALARM CLOCK BAKELIKE PINK,1,12/19/2010 11:35,3.75,17913.0,United Kingdom,3.75
37534,539470,22461,SAVOY ART DECO CLOCK,1,12/19/2010 14:03,12.75,14472.0,United Kingdom,12.75
